session_id,source_sheet,volume_m,normalized_blocks,normalization_method,status
RKF-SPR-18-24-11,Treinos_Sprint_18_24_RKF,4200,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-SPR-18-24-12,Treinos_Sprint_18_24_RKF,3600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-SPR-18-24-13,Treinos_Sprint_18_24_RKF,3900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-SPR-18-24-14,Treinos_Sprint_18_24_RKF,3600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-SPR-18-24-15,Treinos_Sprint_18_24_RKF,3500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-SPR-18-24-16,Treinos_Sprint_18_24_RKF,3600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-SPR-18-24-17,Treinos_Sprint_18_24_RKF,3900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-SPR-18-24-18,Treinos_Sprint_18_24_RKF,3200,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-SPR-18-24-19,Treinos_Sprint_18_24_RKF,4000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-SPR-18-24-20,Treinos_Sprint_18_24_RKF,3600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-01,Treinos_Master_Velocidade_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-02,Treinos_Master_Velocidade_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-03,Treinos_Master_Velocidade_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-04,Treinos_Master_Velocidade_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-05,Treinos_Master_Velocidade_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-06,Treinos_Master_Velocidade_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-07,Treinos_Master_Velocidade_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-08,Treinos_Master_Velocidade_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-09,Treinos_Master_Velocidade_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-10,Treinos_Master_Velocidade_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-11,Treinos_Master_Velocidade_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-12,Treinos_Master_Velocidade_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-13,Treinos_Master_Velocidade_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-14,Treinos_Master_Velocidade_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-15,Treinos_Master_Velocidade_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-16,Treinos_Master_Velocidade_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-17,Treinos_Master_Velocidade_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-18,Treinos_Master_Velocidade_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-19,Treinos_Master_Velocidade_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-SPR-20,Treinos_Master_Velocidade_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-01,Treinos_Master_Fundo_RKF,3200,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-02,Treinos_Master_Fundo_RKF,3400,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-03,Treinos_Master_Fundo_RKF,3600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-04,Treinos_Master_Fundo_RKF,3000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-05,Treinos_Master_Fundo_RKF,3800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-06,Treinos_Master_Fundo_RKF,3000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-07,Treinos_Master_Fundo_RKF,3400,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-08,Treinos_Master_Fundo_RKF,3700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-09,Treinos_Master_Fundo_RKF,3200,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-10,Treinos_Master_Fundo_RKF,3200,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-11,Treinos_Master_Fundo_RKF,3600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-12,Treinos_Master_Fundo_RKF,3400,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-13,Treinos_Master_Fundo_RKF,3500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-14,Treinos_Master_Fundo_RKF,3400,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-15,Treinos_Master_Fundo_RKF,3300,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-16,Treinos_Master_Fundo_RKF,2800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-17,Treinos_Master_Fundo_RKF,3300,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-18,Treinos_Master_Fundo_RKF,3000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-19,Treinos_Master_Fundo_RKF,3600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-20,Treinos_Master_Fundo_RKF,4000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-21,Treinos_Master_Fundo_RKF,3200,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-22,Treinos_Master_Fundo_RKF,3500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-23,Treinos_Master_Fundo_RKF,3200,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-24,Treinos_Master_Fundo_RKF,3500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-25,Treinos_Master_Fundo_RKF,3300,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-26,Treinos_Master_Fundo_RKF,3300,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-27,Treinos_Master_Fundo_RKF,3400,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-28,Treinos_Master_Fundo_RKF,3200,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-29,Treinos_Master_Fundo_RKF,4000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-FUNDO-30,Treinos_Master_Fundo_RKF,4000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-001,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-002,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-003,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-004,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-005,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-006,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-007,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-008,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-009,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-010,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-011,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-012,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-013,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-014,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-015,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-016,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-017,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-018,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-019,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-020,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-021,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-022,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-023,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-024,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-025,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-026,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-027,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-028,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-029,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-030,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-031,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-032,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-033,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-034,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-035,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-036,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-037,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-038,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-039,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-040,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-041,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-042,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-043,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-044,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-045,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-046,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-047,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-048,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-049,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-050,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-051,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-052,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-053,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-054,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-055,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-056,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-057,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-058,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-059,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-060,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-061,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-062,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-063,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-064,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-065,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-066,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-067,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-068,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-069,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-070,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-071,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-072,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-073,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-074,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-075,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-076,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-077,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-078,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-079,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-080,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-081,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-082,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-083,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-084,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-085,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-086,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-087,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-088,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-089,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-090,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-091,Treinos_Master_NaoCompet_RKF,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-092,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-093,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-094,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-095,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-096,Treinos_Master_NaoCompet_RKF,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-097,Treinos_Master_NaoCompet_RKF,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-098,Treinos_Master_NaoCompet_RKF,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-099,Treinos_Master_NaoCompet_RKF,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-NC-100,Treinos_Master_NaoCompet_RKF,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-001,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-002,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-003,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-004,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-005,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-006,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-007,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-008,Master_Desenv_A2_VALAT,1500,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-009,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-010,Master_Desenv_A2_VALAT,2000,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-011,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-012,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-013,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-014,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-015,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-016,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-017,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-018,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-019,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-020,Master_Desenv_A2_VALAT,2000,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-021,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-022,Master_Desenv_A2_VALAT,1800,8,added_residual_block,EXACT_910_READY
RKF-MAST-DEV-023,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-024,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-025,Master_Desenv_A2_VALAT,1500,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-026,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-027,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-028,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-029,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-030,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-031,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-032,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-033,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-034,Master_Desenv_A2_VALAT,1900,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-035,Master_Desenv_A2_VALAT,2000,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-036,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-037,Master_Desenv_A2_VALAT,1700,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-038,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-039,Master_Desenv_A2_VALAT,1600,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-040,Master_Desenv_A2_VALAT,1800,7,residual_fill,EXACT_910_READY
RKF-MAST-DEV-041,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-042,Master_Desenv_A2_VALAT,1500,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-043,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-044,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-045,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-046,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-047,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-048,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-049,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-050,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-051,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-052,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-053,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-054,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-055,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-056,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-057,Master_Desenv_A2_VALAT,1900,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-058,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-059,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-060,Master_Desenv_A2_VALAT,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-061,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-062,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-063,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-064,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-065,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-066,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-067,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-068,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-069,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-070,Master_Desenv_A2_VALAT,2000,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-071,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-072,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-073,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-074,Master_Desenv_A2_VALAT,1600,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-075,Master_Desenv_A2_VALAT,1800,7,already_exact_or_explicit_zero,EXACT_910_READY
RKF-MAST-DEV-076,Master_Desenv_A2_VALAT,1700,7,already_exact_or_explicit_zero,EXACT_910_READY
